timestamp,user,src_ip,action
2025-09-20 14:42:41,alice,192.168.0.59,login_success
2025-09-20 14:42:48,dave,192.168.0.45,login_success
2025-09-20 14:42:50,carol,192.168.0.13,login_success
2025-09-20 14:42:56,alice,192.168.0.45,login_success
2025-09-20 14:42:58,dave,192.168.0.45,login_success
2025-09-20 14:43:05,alice,192.168.0.27,login_success
2025-09-20 14:43:10,dave,192.168.0.35,login_success
2025-09-20 14:43:17,alice,192.168.0.9,login_success
2025-09-20 14:43:24,bob,192.168.0.27,login_success
2025-09-20 14:43:29,dave,192.168.0.46,login_success
2025-09-20 14:43:33,erin,192.168.0.8,login_success
2025-09-20 14:43:37,bob,192.168.0.6,login_success
2025-09-20 14:43:39,carol,192.168.0.14,login_success
2025-09-20 14:43:43,carol,192.168.0.14,login_success
2025-09-20 14:43:45,erin,192.168.0.56,login_success
2025-09-20 14:43:48,dave,192.168.0.9,login_success
2025-09-20 14:43:50,bob,192.168.0.55,login_success
2025-09-20 14:43:57,dave,192.168.0.48,login_failed
2025-09-20 14:44:03,dave,192.168.0.19,login_success
2025-09-20 14:44:06,erin,192.168.0.39,login_failed
2025-09-20 14:44:08,carol,192.168.0.50,login_failed
2025-09-20 14:44:14,dave,192.168.0.24,login_success
2025-09-20 14:44:17,dave,192.168.0.44,login_failed
2025-09-20 14:44:23,erin,192.168.0.27,login_success
2025-09-20 14:44:27,dave,192.168.0.34,login_success
2025-09-20 14:44:33,carol,192.168.0.11,login_success
2025-09-20 14:44:36,dave,192.168.0.8,login_success
2025-09-20 14:44:43,alice,192.168.0.18,login_success
2025-09-20 14:44:50,dave,192.168.0.33,login_success
2025-09-20 14:44:52,bob,192.168.0.42,login_success
2025-09-20 14:44:59,bob,192.168.0.3,login_success
2025-09-20 14:45:04,alice,192.168.0.49,login_success
2025-09-20 14:45:09,alice,192.168.0.55,login_success
2025-09-20 14:45:13,alice,192.168.0.33,login_success
2025-09-20 14:45:19,alice,192.168.0.13,login_success
2025-09-20 14:45:23,dave,192.168.0.40,login_success
2025-09-20 14:45:25,carol,192.168.0.11,login_success
2025-09-20 14:45:30,carol,192.168.0.41,login_success
2025-09-20 14:45:33,erin,192.168.0.8,login_success
2025-09-20 14:45:37,alice,192.168.0.44,login_success
2025-09-20 14:45:39,erin,192.168.0.51,login_success
2025-09-20 14:45:46,dave,192.168.0.52,login_failed
2025-09-20 14:45:53,dave,192.168.0.14,login_success
2025-09-20 14:46:00,carol,192.168.0.44,login_success
2025-09-20 14:46:06,dave,192.168.0.33,login_success
2025-09-20 14:46:13,erin,192.168.0.18,login_success
2025-09-20 14:46:19,erin,192.168.0.23,login_success
2025-09-20 14:46:22,erin,192.168.0.36,login_success
2025-09-20 14:46:28,alice,192.168.0.50,login_success
2025-09-20 14:46:30,alice,192.168.0.29,login_success
2025-09-20 14:46:35,alice,192.168.0.26,login_success
2025-09-20 14:46:40,dave,192.168.0.22,login_success
2025-09-20 14:46:43,dave,192.168.0.30,login_success
2025-09-20 14:46:50,dave,192.168.0.4,login_success
2025-09-20 14:46:54,alice,192.168.0.13,login_success
2025-09-20 14:46:59,erin,192.168.0.44,login_success
2025-09-20 14:47:05,carol,192.168.0.58,login_success
2025-09-20 14:47:07,bob,192.168.0.33,login_success
2025-09-20 14:47:13,dave,192.168.0.10,login_success
2025-09-20 14:47:20,carol,192.168.0.47,login_success
2025-09-20 14:47:22,dave,192.168.0.33,login_success
2025-09-20 14:47:28,alice,192.168.0.38,login_success
2025-09-20 14:47:34,dave,192.168.0.44,login_success
2025-09-20 14:47:40,erin,192.168.0.45,login_success
2025-09-20 14:47:47,erin,192.168.0.38,login_failed
2025-09-20 14:47:50,dave,192.168.0.32,login_success
2025-09-20 14:47:53,erin,192.168.0.56,login_failed
2025-09-20 14:47:55,bob,192.168.0.34,login_failed
2025-09-20 14:48:01,alice,192.168.0.27,login_success
2025-09-20 14:48:05,carol,192.168.0.33,login_success
2025-09-20 14:48:10,erin,192.168.0.26,login_success
2025-09-20 14:48:14,erin,192.168.0.45,login_success
2025-09-20 14:48:17,carol,192.168.0.51,login_success
2025-09-20 14:48:19,carol,192.168.0.22,login_success
2025-09-20 14:48:21,alice,192.168.0.3,login_success
2025-09-20 14:48:26,erin,192.168.0.4,login_success
2025-09-20 14:48:30,bob,192.168.0.55,login_success
2025-09-20 14:48:34,carol,192.168.0.24,login_failed
2025-09-20 14:48:36,erin,192.168.0.3,login_success
2025-09-20 14:48:42,carol,192.168.0.26,login_success
2025-09-20 14:48:47,alice,192.168.0.29,login_success
2025-09-20 14:48:53,carol,192.168.0.24,login_failed
2025-09-20 14:48:59,dave,192.168.0.24,login_success
2025-09-20 14:49:06,alice,192.168.0.44,login_success
2025-09-20 14:49:11,bob,192.168.0.17,login_success
2025-09-20 14:49:18,bob,192.168.0.43,login_success
2025-09-20 14:49:22,carol,192.168.0.39,login_success
2025-09-20 14:49:24,alice,192.168.0.46,login_success
2025-09-20 14:49:31,alice,192.168.0.57,login_success
2025-09-20 14:49:38,carol,192.168.0.9,login_success
2025-09-20 14:49:44,carol,192.168.0.12,login_success
2025-09-20 14:49:51,alice,192.168.0.36,login_success
2025-09-20 14:49:57,carol,192.168.0.4,login_success
2025-09-20 14:50:01,dave,192.168.0.44,login_success
2025-09-20 14:50:05,dave,192.168.0.38,login_success
2025-09-20 14:50:12,erin,192.168.0.59,login_success
2025-09-20 14:50:15,dave,192.168.0.19,login_success
2025-09-20 14:50:19,alice,192.168.0.46,login_success
2025-09-20 14:50:23,dave,192.168.0.39,login_success
2025-09-20 14:50:30,alice,192.168.0.22,login_success
2025-09-20 14:50:32,dave,192.168.0.38,login_success
2025-09-20 14:50:39,dave,192.168.0.22,login_success
2025-09-20 14:50:42,erin,192.168.0.8,login_success
2025-09-20 14:50:47,dave,192.168.0.8,login_success
2025-09-20 14:50:52,bob,192.168.0.23,login_success
2025-09-20 14:50:55,dave,192.168.0.34,login_success
2025-09-20 14:50:59,carol,192.168.0.12,login_success
2025-09-20 14:51:01,erin,192.168.0.21,login_success
2025-09-20 14:51:06,carol,192.168.0.29,login_success
2025-09-20 14:51:09,bob,192.168.0.33,login_success
2025-09-20 14:51:14,alice,192.168.0.55,login_success
2025-09-20 14:51:16,erin,192.168.0.15,login_success
2025-09-20 14:51:21,carol,192.168.0.18,login_success
2025-09-20 14:51:24,alice,192.168.0.21,login_success
2025-09-20 14:51:31,erin,192.168.0.27,login_failed
2025-09-20 14:51:34,bob,192.168.0.41,login_success
2025-09-20 14:51:39,alice,192.168.0.47,login_success
2025-09-20 14:51:45,erin,192.168.0.8,login_success
2025-09-20 14:51:50,erin,192.168.0.23,login_success
2025-09-20 14:51:52,carol,192.168.0.6,login_success
2025-09-20 14:51:59,erin,192.168.0.53,login_success
2025-09-20 14:52:01,erin,192.168.0.32,login_success
2025-09-20 14:52:08,dave,192.168.0.15,login_success
2025-09-20 14:52:15,carol,192.168.0.52,login_success
2025-09-20 14:52:21,alice,192.168.0.43,login_success
2025-09-20 14:52:24,carol,192.168.0.34,login_success
2025-09-20 14:52:31,carol,192.168.0.29,login_success
2025-09-20 14:52:37,erin,192.168.0.22,login_failed
2025-09-20 14:52:44,bob,192.168.0.28,login_success
2025-09-20 14:52:46,dave,192.168.0.18,login_success
2025-09-20 14:52:53,erin,192.168.0.34,login_success
2025-09-20 14:53:00,dave,192.168.0.44,login_success
2025-09-20 14:53:06,erin,192.168.0.13,login_success
2025-09-20 14:53:10,alice,192.168.0.42,login_success
2025-09-20 14:53:15,erin,192.168.0.57,login_failed
2025-09-20 14:53:18,bob,192.168.0.38,login_success
2025-09-20 14:53:23,dave,192.168.0.15,login_success
2025-09-20 14:53:28,dave,192.168.0.19,login_failed
2025-09-20 14:53:30,erin,192.168.0.53,login_success
2025-09-20 14:53:37,erin,192.168.0.56,login_success
2025-09-20 14:53:43,dave,192.168.0.38,login_failed
2025-09-20 14:53:49,alice,192.168.0.35,login_success
2025-09-20 14:53:55,bob,192.168.0.25,login_success
2025-09-20 14:54:00,dave,192.168.0.11,login_success
2025-09-20 14:54:03,bob,192.168.0.11,login_success
2025-09-20 14:54:07,carol,192.168.0.56,login_success
2025-09-20 14:54:09,dave,192.168.0.28,login_success
2025-09-20 14:54:12,carol,192.168.0.57,login_success
2025-09-20 14:54:18,alice,192.168.0.42,login_success
2025-09-20 14:54:21,bob,192.168.0.56,login_failed
2025-09-20 14:54:27,dave,192.168.0.19,login_success
2025-09-20 14:54:30,carol,192.168.0.43,login_success
2025-09-20 14:54:33,bob,192.168.0.18,login_success
2025-09-20 14:54:37,erin,192.168.0.17,login_success
2025-09-20 14:54:41,dave,192.168.0.17,login_success
2025-09-20 14:54:46,alice,192.168.0.11,login_success
2025-09-20 14:54:48,bob,192.168.0.3,login_success
2025-09-20 14:54:53,bob,192.168.0.53,login_success
2025-09-20 14:54:58,carol,192.168.0.31,login_success
2025-09-20 14:55:04,dave,192.168.0.37,login_success
2025-09-20 14:55:06,dave,192.168.0.29,login_success
2025-09-20 14:55:13,alice,192.168.0.14,login_success
2025-09-20 14:55:15,bob,192.168.0.19,login_success
2025-09-20 14:55:17,bob,192.168.0.3,login_success
2025-09-20 14:55:20,carol,192.168.0.52,login_success
2025-09-20 14:55:24,carol,192.168.0.44,login_success
2025-09-20 14:55:30,erin,192.168.0.13,login_success
2025-09-20 14:55:34,alice,192.168.0.48,login_success
2025-09-20 14:55:37,dave,192.168.0.52,login_success
2025-09-20 14:55:42,alice,192.168.0.5,login_success
2025-09-20 14:55:45,alice,192.168.0.22,login_success
2025-09-20 14:55:50,erin,192.168.0.21,login_success
2025-09-20 14:55:54,alice,192.168.0.59,login_success
2025-09-20 14:55:57,dave,192.168.0.59,login_success
2025-09-20 14:56:03,carol,192.168.0.44,login_success
2025-09-20 14:56:07,alice,192.168.0.27,login_success
2025-09-20 14:56:10,bob,192.168.0.17,login_success
2025-09-20 14:56:13,alice,192.168.0.38,login_success
2025-09-20 14:56:18,erin,192.168.0.9,login_success
2025-09-20 14:56:23,erin,192.168.0.44,login_failed
2025-09-20 14:56:26,erin,192.168.0.51,login_success
2025-09-20 14:56:31,erin,192.168.0.18,login_success
2025-09-20 14:56:34,dave,192.168.0.58,login_success
2025-09-20 14:56:38,alice,192.168.0.17,login_success
2025-09-20 14:56:42,erin,192.168.0.9,login_success
2025-09-20 14:56:49,carol,192.168.0.23,login_success
2025-09-20 14:56:54,erin,192.168.0.49,login_success
2025-09-20 14:56:56,dave,192.168.0.53,login_success
2025-09-20 14:57:03,bob,192.168.0.29,login_success
2025-09-20 14:57:06,bob,192.168.0.11,login_success
2025-09-20 14:57:11,alice,192.168.0.13,login_success
2025-09-20 14:57:17,bob,192.168.0.19,login_success
2025-09-20 14:57:21,dave,192.168.0.28,login_failed
2025-09-20 14:57:27,carol,192.168.0.57,login_success
2025-09-20 14:57:29,erin,192.168.0.5,login_success
2025-09-20 14:57:33,dave,192.168.0.36,login_success
2025-09-20 14:57:40,carol,192.168.0.46,login_success
2025-09-20 14:57:46,alice,192.168.0.22,login_failed
2025-09-20 14:57:51,erin,192.168.0.29,login_success
2025-09-20 14:57:56,dave,192.168.0.45,login_success
2025-09-20 14:57:58,bob,192.168.0.19,login_success
2025-09-20 14:58:04,bob,192.168.0.25,login_success
2025-09-20 14:58:06,dave,192.168.0.47,login_failed
2025-09-20 14:58:08,carol,192.168.0.54,login_success
2025-09-20 14:58:13,carol,192.168.0.3,login_success
2025-09-20 14:58:17,erin,192.168.0.4,login_success
2025-09-20 14:58:21,alice,192.168.0.46,login_success
2025-09-20 14:58:23,bob,192.168.0.18,login_success
2025-09-20 14:58:25,erin,192.168.0.26,login_success
2025-09-20 14:58:31,carol,192.168.0.42,login_success
2025-09-20 14:58:37,carol,192.168.0.59,login_success
2025-09-20 14:58:42,alice,192.168.0.36,login_success
2025-09-20 14:58:47,bob,192.168.0.56,login_failed
2025-09-20 14:58:54,dave,192.168.0.26,login_success
2025-09-20 14:58:58,alice,192.168.0.27,login_success
2025-09-20 14:59:02,carol,192.168.0.21,login_success
2025-09-20 14:59:06,alice,192.168.0.54,login_success
2025-09-20 14:59:08,bob,192.168.0.21,login_success
2025-09-20 14:59:13,bob,192.168.0.57,login_success
2025-09-20 14:59:19,bob,192.168.0.30,login_failed
2025-09-20 14:59:26,carol,192.168.0.58,login_success
2025-09-20 14:59:30,dave,192.168.0.52,login_success
2025-09-20 14:59:36,alice,192.168.0.19,login_failed
2025-09-20 14:59:39,alice,192.168.0.54,login_success
2025-09-20 14:59:41,dave,192.168.0.32,login_success
2025-09-20 14:59:43,dave,192.168.0.55,login_success
2025-09-20 14:59:49,carol,192.168.0.47,login_success
2025-09-20 14:59:56,dave,192.168.0.58,login_success
2025-09-20 15:00:00,alice,192.168.0.54,login_success
2025-09-20 15:00:05,bob,192.168.0.46,login_success
2025-09-20 15:00:08,carol,192.168.0.34,login_success
2025-09-20 15:00:15,alice,192.168.0.24,login_success
2025-09-20 15:00:18,dave,192.168.0.40,login_success
2025-09-20 15:00:25,erin,192.168.0.49,login_success
2025-09-20 15:00:32,carol,192.168.0.31,login_success
2025-09-20 15:00:38,alice,192.168.0.50,login_success
2025-09-20 15:00:43,alice,192.168.0.43,login_success
2025-09-20 15:00:48,bob,192.168.0.42,login_success
2025-09-20 15:00:54,dave,192.168.0.52,login_success
2025-09-20 15:01:00,bob,192.168.0.2,login_success
2025-09-20 15:01:03,dave,192.168.0.14,login_success
2025-09-20 15:01:10,carol,192.168.0.22,login_success
2025-09-20 15:01:17,erin,192.168.0.7,login_success
2025-09-20 15:01:20,alice,192.168.0.12,login_success
2025-09-20 15:01:26,bob,192.168.0.35,login_success
2025-09-20 15:01:28,bob,192.168.0.56,login_success
2025-09-20 15:01:31,erin,192.168.0.45,login_success
2025-09-20 15:01:38,dave,192.168.0.52,login_success
2025-09-20 15:01:44,carol,192.168.0.30,login_success
2025-09-20 15:01:48,dave,192.168.0.57,login_success
2025-09-20 15:01:53,bob,192.168.0.18,login_success
2025-09-20 15:01:59,bob,192.168.0.45,login_success
2025-09-20 15:02:03,erin,192.168.0.54,login_success
2025-09-20 15:02:09,carol,192.168.0.53,login_success
2025-09-20 15:02:16,carol,192.168.0.14,login_success
2025-09-20 15:02:21,alice,192.168.0.28,login_success
2025-09-20 15:02:24,carol,192.168.0.13,login_success
2025-09-20 15:02:27,dave,192.168.0.58,login_success
2025-09-20 15:02:31,dave,192.168.0.55,login_success
2025-09-20 15:02:33,erin,192.168.0.16,login_success
2025-09-20 15:02:35,alice,192.168.0.3,login_success
2025-09-20 15:02:38,erin,192.168.0.43,login_success
2025-09-20 15:02:40,erin,192.168.0.42,login_success
2025-09-20 15:02:42,bob,192.168.0.7,login_success
2025-09-20 15:02:47,dave,192.168.0.14,login_success
2025-09-20 15:02:53,carol,192.168.0.46,login_success
2025-09-20 15:02:57,bob,192.168.0.5,login_success
2025-09-20 15:03:04,dave,192.168.0.41,login_success
2025-09-20 15:03:10,dave,192.168.0.40,login_success
2025-09-20 15:03:15,carol,192.168.0.11,login_success
2025-09-20 15:03:18,alice,192.168.0.25,login_success
2025-09-20 15:03:25,bob,192.168.0.38,login_success
2025-09-20 15:03:31,alice,192.168.0.2,login_success
2025-09-20 15:03:35,erin,192.168.0.29,login_success
2025-09-20 15:03:38,dave,192.168.0.54,login_success
2025-09-20 15:03:43,dave,192.168.0.9,login_success
2025-09-20 15:03:46,bob,192.168.0.47,login_success
2025-09-20 15:03:52,bob,192.168.0.14,login_success
2025-09-20 15:03:59,carol,192.168.0.20,login_success
2025-09-20 15:04:04,dave,192.168.0.26,login_success
2025-09-20 15:04:07,bob,192.168.0.29,login_success
2025-09-20 15:04:09,bob,192.168.0.40,login_success
2025-09-20 15:04:16,bob,192.168.0.54,login_success
2025-09-20 15:04:23,carol,192.168.0.48,login_success
2025-09-20 15:04:28,bob,192.168.0.28,login_success
2025-09-20 15:04:30,bob,192.168.0.28,login_success
2025-09-20 15:04:33,bob,192.168.0.3,login_success
2025-09-20 15:04:37,carol,192.168.0.18,login_success
2025-09-20 15:04:44,bob,192.168.0.41,login_success
2025-09-20 15:04:48,dave,192.168.0.17,login_success
2025-09-20 15:04:53,carol,192.168.0.39,login_success
2025-09-20 15:04:55,dave,192.168.0.7,login_success
2025-09-20 15:04:57,alice,192.168.0.32,login_failed
2025-09-20 15:05:02,bob,192.168.0.57,login_success
2025-09-20 15:05:07,carol,192.168.0.46,login_success
2025-09-20 15:05:14,dave,192.168.0.45,login_success
2025-09-20 15:05:20,bob,192.168.0.47,login_success
2025-09-20 15:05:25,dave,192.168.0.47,login_success
2025-09-20 15:05:30,dave,192.168.0.49,login_success
2025-09-20 15:05:37,erin,192.168.0.18,login_success
2025-09-20 15:05:43,alice,192.168.0.8,login_failed
2025-09-20 15:05:45,erin,192.168.0.5,login_success
2025-09-20 15:05:47,alice,192.168.0.23,login_success
2025-09-20 15:05:52,bob,192.168.0.32,login_success
2025-09-20 15:05:55,carol,192.168.0.40,login_success
2025-09-20 15:05:57,erin,192.168.0.47,login_success
2025-09-20 15:06:03,alice,192.168.0.2,login_success
2025-09-20 15:06:05,carol,192.168.0.34,login_success
2025-09-20 15:06:08,erin,192.168.0.26,login_success
2025-09-20 15:06:11,carol,192.168.0.27,login_success
2025-09-20 15:06:17,carol,192.168.0.10,login_failed
2025-09-20 15:06:21,erin,192.168.0.4,login_success
2025-09-20 15:06:23,erin,192.168.0.13,login_success
2025-09-20 15:06:25,carol,192.168.0.12,login_success
2025-09-20 15:06:29,erin,192.168.0.33,login_failed
2025-09-20 15:06:36,carol,192.168.0.58,login_success
2025-09-20 15:06:41,dave,192.168.0.10,login_success
2025-09-20 15:06:47,alice,192.168.0.22,login_success
2025-09-20 15:06:54,erin,192.168.0.29,login_success
2025-09-20 15:06:57,bob,192.168.0.18,login_success
2025-09-20 15:07:03,alice,192.168.0.22,login_success
2025-09-20 15:07:06,alice,192.168.0.10,login_success
2025-09-20 15:07:13,dave,192.168.0.57,login_success
2025-09-20 15:07:18,carol,192.168.0.49,login_success
2025-09-20 15:07:21,carol,192.168.0.29,login_success
2025-09-20 15:07:23,carol,192.168.0.59,login_success
2025-09-20 15:07:28,carol,192.168.0.41,login_success
2025-09-20 15:07:31,carol,192.168.0.35,login_success
2025-09-20 15:07:34,carol,192.168.0.29,login_success
2025-09-20 15:07:37,bob,192.168.0.22,login_success
2025-09-20 15:07:44,dave,192.168.0.50,login_success
2025-09-20 15:07:51,bob,192.168.0.37,login_failed
2025-09-20 15:07:53,dave,192.168.0.5,login_success
2025-09-20 15:07:58,bob,192.168.0.11,login_success
2025-09-20 15:08:00,alice,192.168.0.16,login_success
2025-09-20 15:08:07,bob,192.168.0.4,login_success
2025-09-20 15:08:10,dave,192.168.0.18,login_failed
2025-09-20 15:08:16,bob,192.168.0.47,login_success
2025-09-20 15:08:18,dave,192.168.0.29,login_success
2025-09-20 15:08:25,alice,192.168.0.59,login_success
2025-09-20 15:08:28,dave,192.168.0.4,login_success
2025-09-20 15:08:33,dave,192.168.0.24,login_success
2025-09-20 15:08:35,erin,192.168.0.33,login_success
2025-09-20 15:08:42,dave,192.168.0.33,login_failed
2025-09-20 15:08:48,alice,192.168.0.56,login_success
2025-09-20 15:08:55,bob,192.168.0.9,login_success
2025-09-20 15:09:00,carol,192.168.0.7,login_success
2025-09-20 15:09:06,bob,192.168.0.57,login_success
2025-09-20 15:09:09,carol,192.168.0.13,login_success
2025-09-20 15:09:15,bob,192.168.0.49,login_success
2025-09-20 15:09:19,erin,192.168.0.54,login_success
2025-09-20 15:09:26,carol,192.168.0.38,login_failed
2025-09-20 15:09:29,erin,192.168.0.15,login_success
2025-09-20 15:09:33,erin,192.168.0.2,login_success
2025-09-20 15:09:35,erin,192.168.0.51,login_success
2025-09-20 15:09:38,erin,192.168.0.13,login_success
2025-09-20 15:09:42,dave,192.168.0.6,login_failed
2025-09-20 15:09:46,bob,192.168.0.51,login_success
2025-09-20 15:09:49,dave,192.168.0.45,login_success
2025-09-20 15:09:56,alice,192.168.0.58,login_success
2025-09-20 15:10:00,carol,192.168.0.3,login_failed
2025-09-20 15:10:03,carol,192.168.0.45,login_success
2025-09-20 15:10:05,alice,192.168.0.27,login_success
2025-09-20 15:10:12,carol,192.168.0.39,login_success
2025-09-20 15:10:16,alice,192.168.0.55,login_success
2025-09-20 15:10:22,carol,192.168.0.11,login_success
2025-09-20 15:10:27,alice,192.168.0.7,login_success
2025-09-20 15:10:30,dave,192.168.0.55,login_success
2025-09-20 15:10:35,dave,192.168.0.31,login_success
2025-09-20 15:10:37,carol,192.168.0.40,login_success
2025-09-20 15:10:41,alice,192.168.0.23,login_success
2025-09-20 15:10:43,alice,192.168.0.43,login_success
2025-09-20 15:10:45,erin,192.168.0.30,login_success
2025-09-20 15:10:51,carol,192.168.0.48,login_failed
2025-09-20 15:10:56,erin,192.168.0.10,login_success
2025-09-20 15:10:58,bob,192.168.0.57,login_failed
2025-09-20 15:11:01,alice,192.168.0.53,login_success
2025-09-20 15:11:06,carol,192.168.0.22,login_success
2025-09-20 15:11:09,alice,192.168.0.49,login_success
2025-09-20 15:11:16,alice,192.168.0.37,login_success
2025-09-20 15:11:23,erin,192.168.0.26,login_success
2025-09-20 15:11:29,alice,192.168.0.27,login_success
2025-09-20 15:11:33,carol,192.168.0.13,login_success
2025-09-20 15:11:37,bob,192.168.0.51,login_success
2025-09-20 15:11:40,dave,192.168.0.7,login_success
2025-09-20 15:11:43,alice,192.168.0.56,login_success
2025-09-20 15:11:50,bob,192.168.0.12,login_success
2025-09-20 15:11:52,dave,192.168.0.51,login_success
2025-09-20 15:11:55,dave,192.168.0.20,login_success
2025-09-20 15:12:00,bob,192.168.0.9,login_failed
2025-09-20 15:12:06,carol,192.168.0.33,login_success
2025-09-20 15:12:11,dave,192.168.0.49,login_success
2025-09-20 15:12:16,carol,192.168.0.59,login_success
2025-09-20 15:12:20,erin,192.168.0.10,login_success
2025-09-20 15:12:25,carol,192.168.0.44,login_success
2025-09-20 15:12:31,alice,192.168.0.55,login_success
2025-09-20 15:12:38,carol,192.168.0.34,login_success
2025-09-20 15:12:44,bob,192.168.0.33,login_success
2025-09-20 15:12:46,dave,192.168.0.58,login_success
2025-09-20 15:12:48,dave,192.168.0.32,login_success
2025-09-20 15:12:52,carol,192.168.0.38,login_success
2025-09-20 15:12:56,erin,192.168.0.29,login_success
2025-09-20 15:13:02,alice,192.168.0.50,login_success
2025-09-20 15:13:08,dave,192.168.0.53,login_success
2025-09-20 15:13:15,carol,192.168.0.41,login_success
2025-09-20 15:13:21,bob,192.168.0.29,login_success
2025-09-20 15:13:27,dave,192.168.0.7,login_success
2025-09-20 15:13:34,alice,192.168.0.34,login_success
2025-09-20 15:13:36,carol,192.168.0.31,login_success
2025-09-20 15:13:39,bob,192.168.0.43,login_success
2025-09-20 15:13:46,bob,192.168.0.33,login_success
2025-09-20 15:13:50,erin,192.168.0.42,login_success
2025-09-20 15:13:56,erin,192.168.0.7,login_success
2025-09-20 15:14:00,carol,192.168.0.31,login_success
2025-09-20 15:14:05,dave,192.168.0.7,login_success
2025-09-20 15:14:12,dave,192.168.0.21,login_success
2025-09-20 15:14:17,bob,192.168.0.10,login_success
2025-09-20 15:14:20,carol,192.168.0.55,login_success
2025-09-20 15:14:22,bob,192.168.0.35,login_failed
2025-09-20 15:14:24,dave,192.168.0.20,login_success
2025-09-20 15:14:30,erin,192.168.0.5,login_success
2025-09-20 15:14:34,erin,192.168.0.6,login_success
2025-09-20 15:14:39,alice,192.168.0.34,login_success
2025-09-20 15:14:42,alice,192.168.0.34,login_success
2025-09-20 15:14:47,dave,192.168.0.28,login_success
2025-09-20 15:14:49,alice,192.168.0.31,login_success
2025-09-20 15:14:56,erin,192.168.0.54,login_success
2025-09-20 15:15:00,carol,192.168.0.24,login_success
2025-09-20 15:15:03,carol,192.168.0.39,login_success
2025-09-20 15:15:08,alice,192.168.0.51,login_success
2025-09-20 15:15:12,erin,192.168.0.3,login_success
2025-09-20 15:15:14,alice,192.168.0.49,login_success
2025-09-20 15:15:16,dave,192.168.0.13,login_success
2025-09-20 15:15:18,bob,192.168.0.55,login_success
2025-09-20 15:15:22,dave,192.168.0.4,login_success
2025-09-20 15:15:25,alice,192.168.0.28,login_success
2025-09-20 15:15:31,carol,192.168.0.22,login_success
2025-09-20 15:15:34,erin,192.168.0.48,login_success
2025-09-20 15:15:39,dave,192.168.0.50,login_success
2025-09-20 15:15:42,dave,192.168.0.41,login_success
2025-09-20 15:15:47,carol,192.168.0.23,login_success
2025-09-20 15:15:53,bob,192.168.0.15,login_success
2025-09-20 15:15:58,bob,192.168.0.7,login_success
2025-09-20 15:16:02,erin,192.168.0.18,login_failed
2025-09-20 15:16:09,alice,192.168.0.29,login_success
2025-09-20 15:16:11,erin,192.168.0.3,login_success
2025-09-20 15:16:14,alice,192.168.0.27,login_success
2025-09-20 15:16:21,alice,192.168.0.2,login_success
2025-09-20 15:16:26,bob,192.168.0.43,login_success
2025-09-20 15:16:33,dave,192.168.0.31,login_success
2025-09-20 15:16:37,dave,192.168.0.57,login_success
2025-09-20 15:16:41,erin,192.168.0.48,login_success
2025-09-20 15:16:44,dave,192.168.0.21,login_failed
2025-09-20 15:16:47,erin,192.168.0.54,login_success
2025-09-20 15:16:50,erin,192.168.0.25,login_failed
2025-09-20 15:16:55,dave,192.168.0.53,login_success
2025-09-20 15:16:57,carol,192.168.0.7,login_success
2025-09-20 15:17:02,bob,192.168.0.10,login_success
2025-09-20 15:17:07,alice,192.168.0.14,login_success
2025-09-20 15:17:14,alice,192.168.0.54,login_success
2025-09-20 15:17:16,alice,192.168.0.46,login_success
2025-09-20 15:17:23,bob,192.168.0.56,login_success
2025-09-20 15:17:29,alice,192.168.0.15,login_success
2025-09-20 15:17:34,dave,192.168.0.43,login_success
2025-09-20 15:17:41,bob,192.168.0.43,login_success
2025-09-20 15:17:47,bob,192.168.0.29,login_success
2025-09-20 15:17:53,erin,192.168.0.14,login_success
2025-09-20 15:17:59,alice,192.168.0.21,login_success
2025-09-20 15:18:03,dave,192.168.0.11,login_success
2025-09-20 15:18:09,dave,192.168.0.29,login_success
2025-09-20 15:18:13,alice,192.168.0.9,login_success
2025-09-20 15:18:19,bob,192.168.0.59,login_success
2025-09-20 15:18:22,bob,192.168.0.49,login_failed
2025-09-20 15:18:29,dave,192.168.0.33,login_success
2025-09-20 15:18:32,dave,192.168.0.3,login_success
2025-09-20 15:18:39,dave,192.168.0.39,login_failed
2025-09-20 15:18:44,bob,192.168.0.14,login_success
2025-09-20 15:18:46,carol,192.168.0.38,login_success
2025-09-20 15:18:53,dave,192.168.0.5,login_success
2025-09-20 15:18:55,carol,192.168.0.2,login_success
2025-09-20 15:19:02,alice,192.168.0.42,login_success
2025-09-20 15:19:04,dave,192.168.0.28,login_success
2025-09-20 15:19:06,dave,192.168.0.49,login_success
2025-09-20 15:19:13,erin,192.168.0.40,login_success
2025-09-20 15:19:18,erin,192.168.0.20,login_success
2025-09-20 15:19:25,alice,192.168.0.33,login_failed
2025-09-20 15:19:27,dave,192.168.0.33,login_success
2025-09-20 15:19:34,erin,192.168.0.39,login_success
2025-09-20 15:19:40,erin,192.168.0.45,login_success
2025-09-20 15:19:47,dave,192.168.0.16,login_success
2025-09-20 15:19:50,alice,192.168.0.35,login_success
2025-09-20 15:19:57,alice,192.168.0.29,login_success
2025-09-20 15:20:01,erin,192.168.0.22,login_success
2025-09-20 15:20:05,erin,192.168.0.6,login_success
2025-09-20 15:20:09,carol,192.168.0.59,login_success
2025-09-20 15:20:15,dave,192.168.0.58,login_success
2025-09-20 15:20:20,dave,192.168.0.9,login_success
